HH 30y or less,HH Female Married,HH 65y or more,HH Female Widow,HH Disabled or chronically ill,HH Minimal education,HH Advanced education,HH Intermediate education,Working age members,Disabled working age members,HH Size,HH Size_sq,Dependency ratio,Owns a car,HH lives in rural area,Governorate_Mafraq,Governorate_Amman,Governorate_Tafila,Governorate_Zarqa,Governorate_Balqa,Governorate_Maan,Governorate_Aqaba,Governorate_Karak,Governorate_Jerash,Governorate_Madaba,Governorate_Ajloun,SCORE,id_transfer,weights,caseser
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.469128391,1515,321.3719657,2114419
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.808520367,1516,154.0975795,2215675
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.856523221,1517,165.5143724,2216291
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.772336247,1518,76.13405336,2217351
0,0,0,0,0,0,0,0,2,0,3,9,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,5.386386551,1519,156.8807637,3424499
0,0,0,0,0,1,0,0,5,0,8,64,0.6,1,1,0,0,0,0,0,1,0,0,0,0,0,4.785356966,1520,71.66792309,3322975
0,0,1,0,0,0,0,1,7,0,10,100,0.43,1,1,0,0,1,0,0,0,0,0,0,0,0,4.511553979,1521,44.55880331,3222071
0,0,0,0,0,0,0,0,3,0,6,36,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4.755267286,1522,31.67357893,1105611
0,0,0,0,0,0,1,0,4,0,7,49,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.466355881,1523,201.2892037,2114439
0,0,0,0,0,1,0,0,6,0,8,64,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.501607435,1524,201.7845815,2113205
0,0,1,1,0,0,0,0,1,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5.140071752,1525,74.09624585,2216791
0,0,0,0,0,0,1,0,2,0,6,36,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4.647438538,1526,194.2820413,2113411
0,0,0,0,0,1,0,0,7,0,10,100,0.43,1,0,0,0,0,0,0,0,0,0,0,0,1,4.831607592,1527,190.6569875,2419331
0,0,0,0,0,1,0,0,8,0,8,64,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.402164774,1528,46.94316534,1411989
0,0,0,0,0,0,1,0,2,0,4,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.495853637,1529,77.587769,3424479
0,0,1,0,0,1,0,0,8,0.125,10,100,0.25,1,1,0,0,0,0,0,0,0,0,0,0,1,5.512444816,1530,103.9947205,2419265
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,5.027486672,1531,98.37033624,3121275
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,1,0,1,0,0,0,0,0,0,0,0,0,4.750241752,1532,41.72685973,1105521
0,0,0,0,0,0,0,0,7,0,7,49,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.579412728,1533,158.9988455,2216331
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.012506378,1534,145.4460122,3222029
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.796236057,1535,96.86625145,3222225
0,0,0,0,0,1,0,0,9,0,9,81,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.971118517,1536,138.5281022,2418699
0,0,0,0,0,1,0,0,5,0,8,64,0.6,1,1,0,1,0,0,0,0,0,0,0,0,0,4.714316871,1537,59.9639293,1106475
0,0,1,1,0,0,0,0,2,0,4,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.656135319,1538,157.8091033,3120389
0,0,0,0,0,1,0,0,3,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.172056369,1539,199.8075474,2418649
0,0,1,0,0,0,0,0,5,0,6,36,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,5.11514054,1540,24.59258406,3121445
0,0,0,0,0,1,0,0,3,0,5,25,0.67,1,0,0,0,0,0,1,0,0,0,0,0,0,5.209584131,1541,185.4018722,1206639
1,0,0,0,0,0,1,0,2,0,4,16,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4.799571785,1542,128.2850707,3221759
0,0,0,0,0,0,0,0,8,0,8,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.312606233,1543,879.3709716,1309319
0,0,1,0,0,0,0,1,7,0,10,100,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1,4.396526666,1544,116.0172856,2418779
0,0,1,0,0,0,0,1,1,0,5,25,4,1,0,0,1,0,0,0,0,0,0,0,0,0,4.986220097,1545,520.0093652,1100535
0,0,0,0,0,1,0,0,5,0,5,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.536360123,1546,100.4372768,2216759
0,0,1,0,0,0,0,0,8,0.125,9,81,0.12,0,0,0,0,0,1,0,0,0,0,0,0,0,4.434736026,1547,1021.524926,1308625
1,0,0,0,0,1,0,0,2,0,4,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.278416496,1548,134.5892277,3120555
1,0,0,0,0,1,0,0,2,0,4,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.602043952,1549,55.47782184,3121255
1,0,0,0,0,1,0,0,2,0,4,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.051975107,1550,39.9212196,3121481
0,0,1,0,0,0,0,0,4,0,7,49,0.75,1,0,0,0,0,0,1,0,0,0,0,0,0,4.808006234,1551,117.1731699,1207759
0,0,0,0,0,0,0,0,3,0,3,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.27348418,1552,119.1629745,2217753
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.721697579,1553,158.6683769,3221955
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.110802092,1554,145.4460122,3222021
0,0,1,0,0,1,0,0,6,0,8,64,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,4.696270131,1555,54.42357072,3120705
0,0,0,0,0,1,0,0,6,0,7,49,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,4.906181801,1556,247.2713618,1208201
0,0,0,0,0,0,0,0,7,0,7,49,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4.711723039,1557,79.12198317,3222051
0,0,0,1,0,0,0,0,6,0,6,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.718979749,1558,106.6285116,1207711
0,0,1,1,0,0,0,0,2,1,3,9,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,5.035401207,1559,51.07743667,1411775
0,0,0,0,0,0,0,1,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.413219245,1560,537.698537,1206691
0,0,1,0,1,1,0,0,8,0,9,81,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,4.049762513,1561,197.7785158,2113711
0,0,0,0,0,1,0,0,7,0,9,81,0.29,1,1,0,0,0,0,0,0,0,0,0,1,0,4.880081087,1562,29.61890194,1411979
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,4.988765646,1563,143.4627344,3120911
0,0,1,0,0,1,0,0,1,0,3,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4.877346835,1564,59.13064524,3322775
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,5.012361038,1565,145.5651993,2216241
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,5.242571272,1566,182.8243362,2216305
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,5.397963559,1567,92.91490978,2217171
0,0,0,0,0,0,0,0,2,0,4,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4.996546008,1568,93.51778844,3222241
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,1,0,0,0,0,1,0,0,0,0,0,0,5.092037088,1569,94.82594347,1207155
0,0,0,0,0,1,0,0,6,0,9,81,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,5.253847271,1570,297.6963568,2113461
0,0,0,0,0,1,0,0,2,0,4,16,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.867252648,1571,36.62650922,3121701
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,5.519884952,1572,236.4205203,3120111
0,0,0,0,0,1,0,0,5,0,8,64,0.6,1,1,0,0,0,0,0,0,0,0,0,0,1,4.84541599,1573,60.65102869,2419035
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,0,0,0,0,0,0,0,0,0,1,0,0,5.078445828,1574,410.5065134,2318175
0,0,1,0,0,0,0,0,1,0,3,9,2,0,1,0,0,0,0,0,0,0,0,0,0,1,6.0520789,1575,59.97729111,2419131
0,0,1,0,0,0,0,0,3,0,5,25,0.67,0,1,0,0,0,0,0,0,0,0,0,1,0,4.73527949,1576,38.41826015,1411741
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0,5.311869572,1577,63.68937712,2217209
0,0,0,0,0,1,0,0,7,0,10,100,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,4.990677121,1578,417.4008173,2112591
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,1,0,1,0,0,0,0,0,0,0,0,0,5.044394177,1579,95.87025872,1105839
0,0,0,0,0,0,0,0,2,0,4,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.955200101,1580,925.2456649,1104551
0,0,0,0,0,1,0,0,8,0,8,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.311705477,1581,339.9878106,1101445
0,0,0,0,0,1,0,0,4,0,8,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.254568893,1582,215.200228,2113661
0,0,0,0,0,1,0,0,4,0,5,25,0.25,0,1,0,0,0,0,1,0,0,0,0,0,0,5.084910253,1583,86.75522425,1207705
0,0,1,0,0,0,0,0,7,0,8,64,0.14,1,1,0,0,0,0,1,0,0,0,0,0,0,4.935783905,1584,273.6841744,1206955
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,5.005338151,1585,263.4683385,1309431
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,4.875646258,1586,169.1759622,1309585
0,0,0,0,0,0,1,0,3,0,6,36,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4.968090401,1587,82.20152038,2217471
0,0,0,0,0,1,0,0,5,0,8,64,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,4.799636172,1588,110.7057844,3323499
0,0,0,0,0,0,1,0,5,0,8,64,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,5.398081849,1589,86.5008101,1207815
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,4.647156083,1590,198.4514728,1102559
0,0,1,0,0,0,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5.109397535,1591,330.3285297,1100051
0,0,0,0,0,1,0,0,3,0,4,16,0.33,0,1,1,0,0,0,0,0,0,0,0,0,0,4.914197391,1592,68.80950351,2217255
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.767821289,1593,681.8589066,1102595
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.030536494,1594,1289.736381,1104415
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.521422919,1595,183.1534947,1104975
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.525538352,1596,118.0257814,1105049
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,0,0,1,0,0,0,0,0,0,0,0,0,5.366233887,1597,503.0762657,1105171
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,4.914335014,1598,32.81436512,3121469
0,0,1,0,0,0,0,0,5,0,6,36,0.2,1,1,0,0,0,0,0,1,0,0,0,0,0,5.186469185,1599,197.1044292,3323365
0,0,1,1,1,0,0,0,7,0,8,64,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,4.068105942,1600,409.003475,2113185
0,0,0,0,0,1,0,0,6,0,6,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4.799214906,1601,50.51473921,2217851
0,0,1,0,0,0,0,0,7,0,8,64,0.14,1,1,0,0,0,0,0,0,0,1,0,0,0,5.352076318,1602,46.25202563,3120579
0,0,0,0,0,1,0,0,6,0.167,8,64,0.33,1,1,0,0,0,0,0,0,0,1,0,0,0,4.899549424,1603,19.68281825,3120961
0,0,0,0,0,0,0,1,2,0,6,36,2,1,0,0,0,0,0,1,0,0,0,0,0,0,5.577410555,1604,127.5093628,1208505
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,4.956980852,1605,119.955474,3221879
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,5.067433041,1606,238.0025654,3221899
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,4.519802157,1607,137.9080285,3221911
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,4.813935487,1608,46.75889422,3222201
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,4.927901009,1609,52.1280872,3222211
0,0,0,0,0,1,0,0,7,0,9,81,0.29,1,0,0,0,0,0,0,0,0,1,0,0,0,4.595936796,1610,54.83464514,3120935
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,1,0,1,0,0,0,0,0,0,0,0,0,4.667562894,1611,114.1931331,1105339
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.475913507,1612,338.6230069,2113289
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,5.334268594,1613,300.9363639,1310721
0,0,0,0,0,1,0,0,4,0,6,36,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,5.007634749,1614,113.8912555,2215909
0,0,0,0,0,0,1,0,6,0,7,49,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,4.628607423,1615,79.20844408,2217661
0,0,0,1,0,0,0,0,3,0,5,25,0.67,1,1,0,0,0,0,0,1,0,0,0,0,0,3.797087133,1616,130.0582584,3323135
0,0,1,0,0,0,0,0,1,0,3,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5.666230937,1617,233.9287712,2217199
0,0,0,0,0,0,0,0,5,0,6,36,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,5.153972159,1618,224.1689925,2418531
0,0,0,0,0,0,0,0,6,0,6,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.807645917,1619,495.7229509,1104319
0,0,1,1,0,0,0,0,2,0.5,3,9,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,4.817012172,1620,82.34910148,2217651
0,0,0,0,0,0,0,1,4,0,8,64,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.765284364,1621,137.1292254,1207745
0,0,1,0,0,0,0,0,1,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705317787,1622,336.1642586,2112619
0,0,1,0,0,0,0,0,1,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.534944717,1623,160.0500195,2113175
0,0,1,0,0,0,0,0,1,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5.346762535,1624,86.27759627,2115121
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,4.412224498,1625,61.39298215,1309471
0,0,0,0,0,0,0,0,4,0,7,49,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,4.854963291,1626,82.96035828,1105895
0,0,0,0,0,0,0,1,6,0,10,100,0.67,1,0,0,0,0,0,0,0,0,0,0,0,0,5.022094219,1627,213.0169626,2113999
0,0,0,0,0,1,0,0,5,0,8,64,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,4.098648128,1628,692.2162167,1309219
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.094698573,1629,328.8818354,1100299
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.734440083,1630,404.7310986,1100319
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.930489841,1631,1419.661931,1100779
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.84107995,1632,881.746165,1101435
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.687687861,1633,422.5390678,1101719
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.201456879,1634,378.2550953,1101841
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.027048352,1635,323.0360374,1102215
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.401905699,1636,314.5268626,1102855
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.175450109,1637,531.4654828,1102929
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.756678809,1638,442.5239739,1103165
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.822888824,1639,313.0881795,1104361
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,5.162638336,1640,121.9451839,1105039
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.688187231,1641,111.9363518,1105495
0,0,0,0,0,1,0,0,6,0,10,100,0.67,1,0,0,0,0,1,0,0,0,0,0,0,0,4.390290137,1642,322.626363,1308819
0,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.718375785,1643,135.3429002,3120125
0,0,0,1,1,0,0,0,4,0.25,5,25,0.25,0,1,0,1,0,0,0,0,0,0,0,0,0,4.632712702,1644,76.95624185,1105409
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,5.255216144,1645,420.2575579,2215715
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,4.62441077,1646,241.7543086,3424231
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.305193929,1647,474.3573194,1310009
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,1,0,0,0,0,0,0,0,1,0,0,0,5.143482586,1648,116.6562984,3120321
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,1,0,0,0,0,0,0,0,1,0,0,0,5.023386991,1649,105.9441106,3120854
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,1,0,0,0,0,0,0,0,1,0,0,0,5.255511928,1650,83.3493779,3121455
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,1,0,0,0,0,0,0,0,1,0,0,0,4.764151088,1651,84.97350139,3121551
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,1,0,0,0,0,0,0,0,1,0,0,0,5.619639819,1652,77.56201952,3121569
0,0,0,0,0,1,0,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.431078964,1653,238.1217039,1103451
0,0,0,0,0,1,0,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.952924205,1654,50.32824733,1106511
0,0,0,0,0,1,0,0,2,0,6,36,2,1,1,0,0,0,1,0,0,0,0,0,0,0,4.991637252,1655,140.0612512,1310861
0,0,0,0,0,1,0,0,2,0,6,36,2,1,1,0,0,0,1,0,0,0,0,0,0,0,5.268715185,1656,110.060136,1310889
0,0,1,0,0,0,1,0,5,0,6,36,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,7.047510572,1657,393.2459154,1104091
0,0,0,0,0,1,0,0,6,0,8,64,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.793886954,1658,326.1011111,1100379
0,0,0,0,0,1,0,0,6,0,8,64,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.555349262,1659,522.3998753,1102119
1,0,0,0,0,1,0,0,2,0,5,25,1.5,1,1,0,0,0,0,0,0,1,0,0,0,0,4.741398476,1660,41.21794552,3424705
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.241262513,1661,265.5320858,1310125
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.791335376,1662,209.3470358,1310219
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.29741033,1663,266.0451913,1310315
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.54394858,1664,306.5092595,1310475
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.674638073,1665,199.1157896,1310555
0,0,0,0,0,1,0,0,6,0,7,49,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,4.991712212,1666,117.1731699,1207751
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,5.114978531,1667,507.4575765,2113101
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,4.564856138,1668,451.4908103,2114149
0,0,0,0,0,1,0,0,3,0,7,49,1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,5.358398152,1669,128.5664957,2115089
1,0,0,0,1,1,0,0,2,0.5,4,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.988200662,1670,52.76161161,1411865
0,0,0,0,0,0,0,0,2,0,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.582466621,1671,555.3417313,2113301
1,0,0,0,0,0,0,0,3,0,4,16,0.33,0,0,0,0,0,0,0,1,0,0,0,0,0,4.636048441,1672,262.8868461,3322661
0,0,0,1,0,0,0,0,3,0,5,25,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68552473,1673,164.3850769,2114089
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.720311617,1674,338.6230069,2113281
1,0,0,0,0,0,1,0,2,0,6,36,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4.646071922,1675,157.2224296,1105469
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,4.834002992,1676,203.7862596,1206649
0,0,0,1,0,1,0,0,8,0,8,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.80535331,1677,58.8197211,3120889
1,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.673775552,1678,81.88186392,1106041
0,0,0,0,0,0,1,0,7,0,9,81,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,4.482852351,1679,219.4207046,1102105
0,0,0,1,0,0,0,0,3,0,3,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.817517331,1680,118.7865814,2215885
0,0,0,0,0,1,0,0,6,0.167,8,64,0.33,1,1,0,0,0,0,0,1,0,0,0,0,0,4.089489741,1681,168.6304073,3322995
0,0,0,0,0,0,1,0,2,0,5,25,1.5,1,1,0,0,0,0,1,0,0,0,0,0,0,4.75283698,1682,50.0654167,1206935
0,0,0,0,0,0,0,1,5,0,7,49,0.4,0,1,0,0,0,0,1,0,0,0,0,0,0,4.834177524,1683,36.08546242,1207299
1,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.665462709,1684,416.9972007,1100121
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5.512383865,1685,546.4713802,1100181
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.642057867,1686,379.2660897,1100269
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5.03026128,1687,723.4359144,1100361
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5.785747358,1688,1024.018442,1100972
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5.014062832,1689,529.9459124,1102095
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5.183171594,1690,729.7443632,1102871
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.860430355,1691,168.3830679,1103245
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.605666385,1692,607.0280345,1103319
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.919665213,1693,296.7893701,1103439
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.533748967,1694,502.7961094,1103502
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5.026726189,1695,845.9894754,1105121
0,0,1,0,0,0,0,0,1,0,3,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.755268206,1696,631.6996884,1100889
0,0,0,0,0,0,0,0,5,0,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.964143471,1697,64.34562573,3424605
0,0,0,0,0,0,0,1,2,0,4,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.582487577,1698,111.9517197,2217569
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,5.310486495,1699,341.7849768,3120151
0,0,0,0,0,1,0,0,4,0,7,49,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,5.028834444,1700,61.88856625,3120729
0,1,0,0,0,1,0,0,6,0,7,49,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,4.804936473,1701,68.41711324,2419165
0,0,0,0,0,0,0,0,2,0,3,9,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.995891812,1702,128.0339197,1207775
0,0,0,0,0,1,0,0,6,0.167,7,49,0.17,1,1,1,0,0,0,0,0,0,0,0,0,0,4.795620494,1703,238.6654532,2215825
0,0,0,0,0,1,0,0,5,0,7,49,0.4,1,1,1,0,0,0,0,0,0,0,0,0,0,5.18212198,1704,58.75761913,2217141
