HH 30y or less,HH Female Married,HH 65y or more,HH Female Widow,HH Disabled or chronically ill,HH Minimal education,HH Advanced education,HH Intermediate education,Working age members,Disabled working age members,HH Size,HH Size_sq,Dependency ratio,Owns a car,HH lives in rural area,Governorate_Mafraq,Governorate_Amman,Governorate_Tafila,Governorate_Zarqa,Governorate_Balqa,Governorate_Maan,Governorate_Aqaba,Governorate_Karak,Governorate_Jerash,Governorate_Madaba,Governorate_Ajloun,SCORE,id_transfer
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2835038,2397
0,0,0,0,0,1,0,0,1,0,4,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4.253187786,2398
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.248855891,2399
0,0,0,0,1,0,0,1,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.283683109,2400
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.283756662,2401
0,0,0,0,0,1,0,0,1,0,4,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4.283889964,2402
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.28399633,2403
0,0,0,0,1,1,0,0,2,0.5,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.284126318,2404
0,0,0,0,0,0,1,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.284342926,2405
0,0,0,0,0,0,1,0,3,0,9,81,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.284441369,2406
0,0,0,0,1,1,0,0,3,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285024608,2407
0,0,0,0,0,0,0,0,3,0,7,49,1.33,1,0,0,1,0,0,0,0,0,0,0,0,0,4.285116426,2408
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.285414775,2409
0,0,0,0,0,0,1,0,4,0,10,100,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.285645131,2410
0,0,0,0,1,1,0,0,5,0,7,49,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,4.285645524,2411
0,0,0,0,1,1,0,0,6,0,9,81,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,4.285853722,2412
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.285875893,2413
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.285875893,2414
0,0,0,0,1,0,1,0,2,0.5,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,4.285895618,2415
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.286055236,2416
0,0,0,0,1,1,0,0,3,0.333,5,25,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,4.28628086,2417
0,0,0,0,1,1,0,0,7,0,10,100,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,4.286386776,2418
0,0,0,0,0,0,1,0,3,0,7,49,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.286506433,2419
0,0,0,0,0,1,0,0,4,0,8,64,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4.286521905,2420
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.286556859,2421
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.286556859,2422
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.286556859,2423
0,0,0,0,1,1,0,0,2,0.5,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.286662287,2424
0,0,0,0,1,0,1,0,2,0.5,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.286663203,2425
0,0,0,0,0,0,1,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.286838412,2426
0,0,0,0,1,1,0,0,2,0.5,7,49,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,4.28685216,2427
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.287130619,2428
0,0,0,0,0,0,1,0,6,0,8,64,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,4.287171508,2429
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.287303782,2430
0,0,0,0,0,1,0,0,1,0,5,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4.287314776,2431
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4.287413712,2432
0,0,0,0,0,0,1,0,4,0,8,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.287448062,2433
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.287464092,2434
1,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.287690772,2435
0,0,0,0,1,0,1,0,5,0,8,64,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,4.287841291,2436
0,0,0,0,1,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.287903667,2437
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.288233221,2438
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.288257018,2439
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.288292712,2440
0,0,0,0,1,1,0,0,5,0.2,8,64,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,4.288301292,2441
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.288315592,2442
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,4.288871423,2443
0,0,0,0,0,1,0,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4.288937736,2444
1,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.289194943,2445
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,0,0,0,0,0,0,1,0,0,0,0,0,4.289298298,2446
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.289406833,2447
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.289507912,2448
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.289571376,2449
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,4.289741375,2450
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.289821273,2451
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.289945611,2452
0,0,0,0,1,1,0,0,5,0,9,81,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,4.289958555,2453
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.29005525,2454
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.29006406,2455
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.29012279,2456
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290207355,2457
0,0,0,0,1,0,1,0,2,0,6,36,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4.290249373,2458
0,0,0,0,1,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.290265358,2459
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.290395512,2460
1,0,0,0,0,0,0,0,2,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.290445742,2461
0,0,0,0,0,1,0,0,2,0,6,36,2,1,1,1,0,0,0,0,0,0,0,0,0,0,4.290530215,2462
0,0,0,0,1,1,0,0,4,0,9,81,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,4.290652725,2463
0,0,0,0,0,1,0,0,5,0,6,36,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,4.290664899,2464
0,0,0,0,0,1,0,0,4,0,6,36,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,4.290977572,2465
0,0,1,0,1,0,0,0,2,0,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.291087098,2466
0,0,0,0,1,0,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.291259121,2467
0,0,0,0,0,1,0,0,1,0,4,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4.29126049,2468
0,0,0,0,1,0,0,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.291525409,2469
0,0,0,0,1,1,0,0,5,0,6,36,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,4.291531925,2470
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.291625428,2471
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,0,1,0,0,0,0,0,0,4.291625884,2472
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.291803287,2473
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.291803287,2474
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.291826087,2475
0,0,0,0,0,1,0,0,4,0,9,81,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4.050955618,2476
0,0,0,0,1,1,0,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.292015959,2477
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.292019867,2478
0,0,0,0,0,0,0,0,5,0.2,7,49,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,4.292133186,2479
0,0,0,0,0,0,1,0,2,0,4,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.080803292,2480
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.292195702,2481
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.292215889,2482
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.292234121,2483
0,0,0,0,1,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.292311606,2484
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.292411872,2485
1,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.292684361,2486
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.292842444,2487
0,0,0,0,1,0,1,0,2,0.5,6,36,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4.292919882,2488
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.29309159,2489
0,0,0,0,0,0,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.293118004,2490
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.293130528,2491
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.293409424,2492
0,0,0,0,1,1,0,0,9,0,9,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.293476195,2493
0,0,0,0,0,0,0,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.293600621,2494
0,0,0,0,0,1,0,0,5,0,7,49,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,4.293786581,2495
0,0,0,0,1,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.293853674,2496
0,0,0,0,1,0,1,0,1,1,4,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4.294086417,2497
0,0,0,0,1,0,1,0,4,0.25,8,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.294422468,2498
0,0,0,0,0,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.294474852,2499
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.294496942,2500
0,0,0,0,1,0,0,0,4,0.25,7,49,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,4.294751587,2501
0,0,0,0,1,0,1,0,2,0.5,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.294906161,2502
1,0,0,0,0,0,0,0,2,0,3,9,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,4.268535936,2503
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.165853525,2504
0,0,0,0,0,0,0,0,1,0,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.28751447,2505
1,0,0,0,0,0,0,0,2,0,3,9,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,4.173828139,2506
0,0,0,0,1,0,0,0,2,0,3,9,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,4.154467097,2507
1,0,0,0,0,0,0,0,1,0,3,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3.967167541,2508
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.024961734,2509
0,0,0,0,0,0,0,0,1,0,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.039078474,2510
0,0,0,0,1,1,0,0,7,0,9,81,0.29,1,1,1,0,0,0,0,0,0,0,0,0,0,4.295315213,2511
0,0,0,0,1,1,0,0,2,0.5,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.29538428,2512
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4.295687759,2513
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,4.2957799,2514
0,0,0,0,0,0,1,0,5,0,9,81,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,4.295898201,2515
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.295914853,2516
0,0,0,0,0,1,0,0,7,0,9,81,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,4.296019299,2517
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.296214538,2518
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.296303064,2519
0,0,0,0,1,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.296632132,2520
0,0,0,0,0,0,0,0,2,0,6,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4.296790953,2521
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.296886234,2522
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.297147075,2523
0,0,0,0,1,1,0,0,2,0.5,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.297157507,2524
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,4.297290848,2525
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.297330757,2526
0,0,0,0,1,1,0,0,4,0,7,49,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,4.297444772,2527
1,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.297469063,2528
0,0,0,0,0,0,1,0,1,0,4,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4.297516672,2529
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.297768283,2530
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.297886133,2531
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29795962,2532
0,0,0,0,1,0,1,0,3,0,7,49,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.297961562,2533
0,0,0,0,0,1,0,0,5,0,8,64,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.298199954,2534
1,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.298215586,2535
0,0,0,0,0,0,1,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.29832471,2536
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.298366454,2537
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,1,0,0,0,0,0,0,0,4.29849284,2538
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.298582524,2539
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.298656348,2540
0,0,0,0,1,0,1,0,4,0,8,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.298779188,2541
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.298869185,2542
0,0,0,0,0,0,0,0,4,0,7,49,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,4.299155377,2543
0,0,0,0,0,0,0,1,4,0,9,81,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,4.299186848,2544
0,0,0,0,1,0,1,0,3,0.333,6,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4.299229094,2545
0,0,0,0,1,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.299337721,2546
0,0,0,0,0,1,0,0,3,0,6,36,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4.299373927,2547
0,0,0,0,0,1,0,0,3,0,6,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.299448598,2548
0,0,0,0,0,1,0,0,5,0,8,64,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,4.196231552,2549
0,0,0,0,1,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299629595,2550
0,0,0,0,1,0,0,0,4,0,7,49,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,4.299636382,2551
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299977923,2552
0,0,0,0,1,0,1,0,2,0,7,49,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.300008614,2553
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.300124908,2554
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,0,0,0,0,0,0,0,0,0,0,1,0,4.300330328,2555
0,0,0,0,0,0,0,1,2,0,6,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4.300461762,2556
0,0,0,0,0,0,1,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.300507421,2557
1,0,0,0,0,1,0,0,2,0,4,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.300511489,2558
0,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.300792175,2559
0,0,0,0,0,1,0,0,2,0,7,49,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,4.300812706,2560
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.300818839,2561
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4.301044771,2562
0,0,0,0,0,1,0,0,2,0,6,36,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4.301128353,2563
0,0,0,0,1,0,0,1,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4.301182564,2564
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.301302271,2565
0,0,0,0,1,0,1,0,3,0.333,7,49,1.33,1,0,0,0,0,0,0,0,0,0,0,0,0,4.301436158,2566
0,0,0,0,0,1,0,0,4,0,7,49,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,4.30146132,2567
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.30157551,2568
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.30157551,2569
0,0,0,0,0,0,1,0,2,0,6,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4.301611635,2570
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.301643244,2571
0,0,0,0,1,0,1,0,4,0,7,49,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301817395,2572
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.301922258,2573
0,0,0,0,0,0,1,0,1,0,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.301931061,2574
0,0,0,0,0,1,0,0,4,0,8,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.302008927,2575
0,0,0,0,1,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.302101455,2576
0,0,0,0,0,1,0,0,2,0,7,49,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.932270912,2577
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,0,1,0,0,0,0,0,0,4.302165994,2578
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,4.302249933,2579
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.302250385,2580
0,0,0,0,0,1,0,0,4,0,8,64,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.302477685,2581
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3.994913961,2582
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.302812056,2583
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.303003719,2584
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.303107428,2585
0,0,0,0,1,1,0,0,2,0.5,5,25,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4.303143047,2586
0,0,0,0,1,0,1,0,2,0.5,5,25,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,4.303216084,2587
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.303427503,2588
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,0,0,1,0,0,0,0,0,0,0,0,0,4.303451005,2589
0,0,0,0,0,0,1,0,2,0,7,49,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,4.303574625,2590
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.303767752,2591
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.303842095,2592
0,0,0,0,0,1,0,0,3,0,8,64,1.67,1,0,0,1,0,0,0,0,0,0,0,0,0,4.303843785,2593
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4.303853359,2594
0,0,0,0,0,1,0,0,2,0,5,25,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.303856963,2595
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,4.193483766,2596
0,0,0,0,1,1,0,0,2,0,5,25,1.5,0,1,0,0,0,0,0,0,0,1,0,0,0,4.158889333,2597
0,0,0,0,1,0,0,0,2,1,5,25,1.5,1,0,0,0,0,0,0,0,1,0,0,0,0,4.21230536,2598
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.202484213,2599
0,0,0,0,0,0,1,0,2,0,7,49,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,4.304124937,2600
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.304155179,2601
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.304173195,2602
0,0,0,0,0,0,0,0,3,0,6,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.304429892,2603
1,0,0,0,0,0,0,0,1,0,5,25,4,1,0,0,1,0,0,0,0,0,0,0,0,0,3.922867985,2604
0,0,0,0,0,1,0,0,5,0,12,144,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,4.304533452,2605
0,0,0,0,0,0,0,0,2,0,4,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.304551461,2606
1,0,0,0,0,0,0,0,2,0,5,25,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,4.304605488,2607
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4.30465726,2608
1,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.304731538,2609
0,0,0,0,0,1,0,0,2,0,5,25,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,4.304743242,2610
0,0,0,0,0,1,0,0,3,0,7,49,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,4.304746328,2611
0,0,0,0,0,0,1,0,2,0,6,36,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4.304913832,2612
0,0,0,0,0,0,1,0,2,0,4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.305024093,2613
0,0,0,0,1,0,1,0,2,0.5,5,25,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.305045693,2614
0,0,0,0,0,0,1,0,4,0,8,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.305047718,2615
0,0,0,0,0,1,0,0,2,0,6,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.305051093,2616
0,0,0,0,0,1,0,0,3,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.305073594,2617
